yyyy-mm-dd,time(UTC),Night/Fog(True/False),Low_Clouds(True/False),High_Clouds(True/False),Clear(True/False)
2020-02-14,18:32:00,True,False,False,False
2020-02-14,18:33:00,True,False,False,False
2020-02-14,19:00:00,True,False,False,False
2020-02-14,19:02:00,True,False,False,False
2020-02-14,19:03:00,True,False,False,False
2020-02-14,19:32:00,True,False,False,False
2020-02-14,19:33:00,True,False,False,False
2020-02-14,20:02:00,True,False,False,False
2020-02-14,20:03:00,True,False,False,False
2020-02-14,20:30:00,True,False,False,False
2020-02-14,20:32:00,True,False,False,False
2020-02-14,21:02:00,True,False,False,False
2020-02-14,21:03:00,True,False,False,False
2020-02-14,21:30:00,True,False,False,False
2020-02-14,21:32:00,True,False,False,False
2020-02-14,21:33:00,True,False,False,False
2020-02-14,22:00:00,True,False,False,False
2020-02-14,22:02:00,True,False,False,False
2020-02-14,22:03:00,True,False,False,False
2020-02-14,22:32:00,True,False,False,False
2020-02-14,22:33:00,True,False,False,False
2020-02-14,23:02:00,True,False,False,False
2020-02-14,23:03:00,True,False,False,False
2020-02-14,23:32:00,True,False,False,False
2020-02-14,23:33:00,True,False,False,False
2020-02-15,00:03:00,False,False,False,True
2020-02-15,00:32:00,True,False,False,False
2020-02-15,00:33:00,True,False,False,False
2020-02-15,01:02:00,True,False,False,False
2020-02-15,01:03:00,False,False,False,True
2020-02-15,02:32:00,True,False,False,False
2020-02-15,02:33:00,True,False,False,False
2020-02-15,03:02:00,True,False,False,False
2020-02-15,03:03:00,True,False,False,False
2020-02-15,03:32:00,True,False,False,False
2020-02-15,03:33:00,True,False,False,False
2020-02-15,04:02:00,True,False,False,False
2020-02-15,04:03:00,True,False,False,False
2020-02-15,04:32:00,True,False,False,False
2020-02-15,04:33:00,True,False,False,False
2020-02-15,05:00:00,False,False,False,True
2020-02-15,05:02:00,True,False,False,False
2020-02-15,05:03:00,True,False,False,False
2020-02-15,05:32:00,True,False,False,False
2020-02-15,05:33:00,True,False,False,False
2020-02-15,06:00:00,True,False,False,False
2020-02-15,06:02:00,True,False,False,False
2020-02-15,06:03:00,True,False,False,False
2020-02-15,06:32:00,True,False,False,False
2020-02-15,06:33:00,False,False,False,True
2020-02-15,07:02:00,False,False,False,True
2020-02-15,07:03:00,True,False,False,False
2020-02-15,07:32:00,True,False,False,False
2020-02-15,07:33:00,True,False,False,False
2020-02-15,08:02:00,True,False,False,False
2020-02-15,08:03:00,True,False,False,False
2020-02-15,08:32:00,True,False,False,False
2020-02-15,08:33:00,True,False,False,False
2020-02-15,09:00:00,True,False,False,False
2020-02-15,09:02:00,True,False,False,False
2020-02-15,09:03:00,True,False,False,False
2020-02-15,09:32:00,True,False,False,False
2020-02-15,09:33:00,True,False,False,False
2020-02-15,10:32:00,True,False,False,False
2020-02-15,10:33:00,True,False,False,False
2020-02-15,11:00:00,False,False,False,True
2020-02-15,11:02:00,False,False,False,True
2020-02-15,11:03:00,False,False,False,True
2020-02-15,11:32:00,True,False,False,False
2020-02-15,12:02:00,True,False,False,False
2020-02-15,12:30:00,True,False,False,False
2020-02-15,13:02:00,False,False,False,True
2020-02-15,13:03:00,False,False,False,True
2020-02-15,14:02:00,True,False,False,False
2020-02-15,14:03:00,True,False,False,False
2020-02-15,14:32:00,False,False,False,True
2020-02-15,14:33:00,False,False,False,True
2020-02-15,15:02:00,False,False,False,True
2020-02-15,15:03:00,False,False,False,True
2020-02-15,15:32:00,False,False,False,True
2020-02-15,15:33:00,False,False,False,True
2020-02-15,16:02:00,False,False,False,True
2020-02-15,16:03:00,False,False,False,True
2020-02-15,16:32:00,True,False,False,False
2020-02-15,16:33:00,True,False,False,False
2020-02-15,17:02:00,True,False,False,False
2020-02-15,17:03:00,False,False,False,True
2020-02-15,17:32:00,False,False,False,True
2020-02-15,17:33:00,False,False,False,True
2020-02-15,18:02:00,True,False,False,False
2020-02-15,18:30:00,False,False,False,True
2020-02-15,18:32:00,False,False,False,True
2020-02-15,18:33:00,False,False,False,True
2020-02-15,19:02:00,False,False,False,True
2020-02-15,19:03:00,True,False,False,False
2020-02-15,19:30:00,False,False,False,True
2020-02-15,19:32:00,True,False,False,False
2020-02-15,19:33:00,False,False,False,True
2020-02-15,20:00:00,True,False,False,False
2020-02-15,20:02:00,True,False,False,False
2020-02-15,20:03:00,True,False,False,False
2020-02-15,20:32:00,True,False,False,False
2020-02-15,20:33:00,True,False,False,False
2020-02-15,21:00:00,True,False,False,False
2020-02-15,21:02:00,True,False,False,False
2020-02-15,21:32:00,True,False,False,False
2020-02-15,21:33:00,True,False,False,False
2020-02-15,22:02:00,False,False,False,True
2020-02-15,22:03:00,True,False,False,False
2020-02-15,22:32:00,True,False,False,False
2020-02-15,22:33:00,True,False,False,False
2020-02-15,23:02:00,True,False,False,False
2020-02-15,23:03:00,True,False,False,False
2020-02-15,23:30:00,True,False,False,False
2020-02-15,23:32:00,True,False,False,False
2020-02-16,00:02:00,True,False,False,False
2020-02-16,00:03:00,True,False,False,False
2020-02-16,00:30:00,True,False,False,False
2020-02-16,00:32:00,True,False,False,False
2020-02-16,01:00:00,True,False,False,False
2020-02-16,01:02:00,True,False,False,False
2020-02-16,01:03:00,True,False,False,False
2020-02-16,01:30:00,True,False,False,False
2020-02-16,01:32:00,True,False,False,False
2020-02-16,01:33:00,True,False,False,False
2020-02-16,02:02:00,True,False,False,False
2020-02-16,02:03:00,True,False,False,False
2020-02-16,02:32:00,True,False,False,False
2020-02-16,03:02:00,True,False,False,False
2020-02-16,03:32:00,True,False,False,False
2020-02-16,04:00:00,True,False,False,False
2020-02-16,04:02:00,True,False,False,False
2020-02-16,04:03:00,True,False,False,False
2020-02-16,04:32:00,True,False,False,False
2020-02-16,04:33:00,True,False,False,False
2020-02-16,05:02:00,False,False,False,True
2020-02-16,05:03:00,True,False,False,False
2020-02-16,05:30:00,True,False,False,False
2020-02-16,05:32:00,True,False,False,False
2020-02-16,05:33:00,True,False,False,False
2020-02-16,06:00:00,True,False,False,False
2020-02-16,06:02:00,True,False,False,False
2020-02-16,06:04:00,True,False,False,False
2020-02-16,06:32:00,True,False,False,False
2020-02-16,06:33:00,True,False,False,False
2020-02-16,07:32:00,True,False,False,False
2020-02-16,07:33:00,True,False,False,False
2020-02-16,08:02:00,True,False,False,False
2020-02-16,08:03:00,True,False,False,False
2020-02-16,09:02:00,True,False,False,False
2020-02-16,09:30:00,True,False,False,False
2020-02-16,09:32:00,True,False,False,False
2020-02-16,09:33:00,True,False,False,False
2020-02-16,10:02:00,True,False,False,False
2020-02-16,10:03:00,True,False,False,False
2020-02-16,10:32:00,False,False,False,True
2020-02-16,10:33:00,False,False,False,True
2020-02-16,11:00:00,True,False,False,False
2020-02-16,11:02:00,False,False,False,True
2020-02-16,11:32:00,True,False,False,False
2020-02-16,11:33:00,True,False,False,False
2020-02-16,12:02:00,True,False,False,False
2020-02-16,12:03:00,True,False,False,False
2020-02-16,13:02:00,True,False,False,False
2020-02-16,13:03:00,True,False,False,False
2020-02-16,14:02:00,True,False,False,False
2020-02-16,14:03:00,True,False,False,False
2020-02-16,14:32:00,True,False,False,False
2020-02-16,14:33:00,True,False,False,False
2020-02-16,15:02:00,True,False,False,False
2020-02-16,15:03:00,True,False,False,False
2020-02-16,15:32:00,True,False,False,False
2020-02-16,15:33:00,True,False,False,False
2020-02-16,16:02:00,True,False,False,False
2020-02-16,16:03:00,True,False,False,False
2020-02-16,16:30:00,True,False,False,False
2020-02-16,16:32:00,True,False,False,False
2020-02-16,16:33:00,True,False,False,False
2020-02-16,17:02:00,True,False,False,False
2020-02-16,17:03:00,True,False,False,False
2020-02-16,17:32:00,True,False,False,False
2020-02-16,17:33:00,True,False,False,False
2020-02-16,18:02:00,True,False,False,False
2020-02-16,18:03:00,True,False,False,False
2020-02-16,18:32:00,True,False,False,False
2020-02-16,18:33:00,True,False,False,False
2020-02-16,19:02:00,True,False,False,False
2020-02-16,19:03:00,True,False,False,False
2020-02-16,19:32:00,True,False,False,False
2020-02-16,19:33:00,True,False,False,False
2020-02-16,20:02:00,True,False,False,False
2020-02-16,20:03:00,True,False,False,False
2020-02-16,21:02:00,True,False,False,False
2020-02-16,21:03:00,True,False,False,False
2020-02-16,22:02:00,True,False,False,False
2020-02-16,22:32:00,True,False,False,False
2020-02-16,22:33:00,True,False,False,False
2020-02-16,23:02:00,True,False,False,False
2020-02-16,23:03:00,True,False,False,False
2020-02-16,23:32:00,True,False,False,False
2020-02-17,00:32:00,True,False,False,False
2020-02-17,00:33:00,True,False,False,False
2020-02-17,01:32:00,True,False,False,False
2020-02-17,01:33:00,True,False,False,False
2020-02-17,02:32:00,True,False,False,False
2020-02-17,02:33:00,True,False,False,False
2020-02-17,03:30:00,True,False,False,False
2020-02-17,03:32:00,True,False,False,False
2020-02-17,04:02:00,True,False,False,False
2020-02-17,06:02:00,True,False,False,False
2020-02-17,06:03:00,True,False,False,False
2020-02-17,06:32:00,True,False,False,False
2020-02-17,06:33:00,True,False,False,False
2020-02-17,07:02:00,True,False,False,False
2020-02-17,07:32:00,True,False,False,False
2020-02-17,07:33:00,True,False,False,False
2020-02-17,08:00:00,True,False,False,False
2020-02-17,08:02:00,True,False,False,False
2020-02-17,08:03:00,True,False,False,False
2020-02-17,08:32:00,True,False,False,False
2020-02-17,08:33:00,True,False,False,False
2020-02-17,09:02:00,True,False,False,False
2020-02-17,09:03:00,True,False,False,False
2020-02-17,09:32:00,True,False,False,False
2020-02-17,09:33:00,False,False,False,True
2020-02-17,10:02:00,False,False,False,True
2020-02-17,10:03:00,False,False,False,True
2020-02-17,10:32:00,True,False,False,False
2020-02-17,10:33:00,False,False,False,True
2020-02-17,11:02:00,False,False,False,True
2020-02-17,11:03:00,True,False,False,False
2020-02-17,11:32:00,True,False,False,False
2020-02-17,11:33:00,False,False,False,True
2020-02-17,12:02:00,True,False,False,False
2020-02-17,12:03:00,True,False,False,False
2020-02-17,12:32:00,True,False,False,False
2020-02-17,12:33:00,True,False,False,False
2020-02-17,13:02:00,True,False,False,False
2020-02-17,13:03:00,True,False,False,False
2020-02-17,13:32:00,True,False,False,False
2020-02-17,13:33:00,True,False,False,False
2020-02-17,14:02:00,True,False,False,False
2020-02-17,14:03:00,True,False,False,False
2020-02-17,14:30:00,True,False,False,False
2020-02-17,14:32:00,True,False,False,False
2020-02-17,14:33:00,True,False,False,False
2020-02-17,15:00:00,True,False,False,False
2020-02-17,15:02:00,True,False,False,False
2020-02-17,15:03:00,True,False,False,False
2020-02-17,15:30:00,True,False,False,False
2020-02-17,15:32:00,True,False,False,False
2020-02-17,15:33:00,True,False,False,False
2020-02-17,16:00:00,True,False,False,False
2020-02-17,16:02:00,True,False,False,False
2020-02-17,16:03:00,True,False,False,False
2020-02-17,18:30:00,True,False,False,False
2020-02-17,18:32:00,True,False,False,False
2020-02-17,18:33:00,True,False,False,False
2020-02-17,19:00:00,True,False,False,False
2020-02-17,19:02:00,True,False,False,False
2020-02-17,19:03:00,True,False,False,False
2020-02-17,19:30:00,True,False,False,False
2020-02-17,19:32:00,True,False,False,False
2020-02-17,19:33:00,True,False,False,False
2020-02-17,20:32:00,True,False,False,False
2020-02-17,20:33:00,True,False,False,False
2020-02-17,21:00:00,True,False,False,False
2020-02-17,21:02:00,True,False,False,False
2020-02-17,21:03:00,True,False,False,False
2020-02-17,21:32:00,True,False,False,False
2020-02-17,21:33:00,True,False,False,False
2020-02-17,22:00:00,True,False,False,False
2020-02-17,22:02:00,True,False,False,False
2020-02-17,22:03:00,True,False,False,False
2020-02-17,22:30:00,True,False,False,False
2020-02-17,22:32:00,True,False,False,False
2020-02-17,23:02:00,True,False,False,False
2020-02-17,23:03:00,True,False,False,False
2020-02-18,00:03:00,True,False,False,False
2020-02-18,00:32:00,True,False,False,False
2020-02-18,00:33:00,True,False,False,False
2020-02-18,01:02:00,True,False,False,False
2020-02-18,01:03:00,True,False,False,False
2020-02-18,01:32:00,True,False,False,False
2020-02-18,02:02:00,True,False,False,False
2020-02-18,02:03:00,True,False,False,False
2020-02-18,02:30:00,True,False,False,False
2020-02-18,02:32:00,True,False,False,False
2020-02-18,02:33:00,True,False,False,False
2020-02-18,03:02:00,True,False,False,False
2020-02-18,03:03:00,True,False,False,False
2020-02-18,03:32:00,True,False,False,False
2020-02-18,03:33:00,True,False,False,False
2020-02-18,04:02:00,True,False,False,False
2020-02-18,04:03:00,True,False,False,False
2020-02-18,04:30:00,True,False,False,False
2020-02-18,04:32:00,True,False,False,False
2020-02-18,04:33:00,True,False,False,False
2020-02-18,05:02:00,True,False,False,False
2020-02-18,05:03:00,True,False,False,False
2020-02-18,05:32:00,True,False,False,False
2020-02-18,05:33:00,True,False,False,False
2020-02-18,06:02:00,True,False,False,False
2020-02-18,06:03:00,True,False,False,False
2020-02-18,06:32:00,True,False,False,False
2020-02-18,06:33:00,True,False,False,False
2020-02-18,07:02:00,True,False,False,False
2020-02-18,07:32:00,True,False,False,False
2020-02-18,08:02:00,True,False,False,False
2020-02-18,08:30:00,True,False,False,False
2020-02-18,08:32:00,True,False,False,False
2020-02-18,08:33:00,True,False,False,False
2020-02-18,09:02:00,True,False,False,False
2020-02-18,09:03:00,True,False,False,False
2020-02-18,09:32:00,False,False,False,True
2020-02-18,09:33:00,False,False,False,True
2020-02-18,10:00:00,True,False,False,False
2020-02-18,10:02:00,True,False,False,False
2020-02-18,10:03:00,True,False,False,False
2020-02-18,10:32:00,False,False,False,True
2020-02-18,10:33:00,False,False,False,True
2020-02-18,12:02:00,False,False,False,True
2020-02-18,12:32:00,False,False,False,True
2020-02-18,13:02:00,False,False,False,True
2020-02-18,13:32:00,False,False,False,True
2020-02-18,14:03:00,False,False,False,True
2020-02-18,15:02:00,False,False,False,True
2020-02-18,15:03:00,False,False,False,True
2020-02-18,15:32:00,False,False,False,True
2020-02-18,15:33:00,False,False,False,True
2020-02-18,16:00:00,True,False,False,False
2020-02-18,16:02:00,True,False,False,False
2020-02-18,20:02:00,True,False,False,False
2020-02-18,20:03:00,True,False,False,False
2020-02-18,20:30:00,True,False,False,False
2020-02-18,20:32:00,True,False,False,False
2020-02-18,20:33:00,True,False,False,False
2020-02-18,21:00:00,True,False,False,False
2020-02-18,21:02:00,True,False,False,False
2020-02-18,21:03:00,True,False,False,False
2020-02-18,21:30:00,True,False,False,False
2020-02-18,21:32:00,True,False,False,False
2020-02-18,21:33:00,True,False,False,False
2020-02-18,22:02:00,True,False,False,False
2020-02-18,22:03:00,True,False,False,False
2020-02-18,22:32:00,True,False,False,False
2020-02-18,22:33:00,False,False,False,True
2020-02-18,23:02:00,True,False,False,False
2020-02-18,23:03:00,True,False,False,False
2020-02-18,23:30:00,True,False,False,False
2020-02-19,00:02:00,True,False,False,False
2020-02-19,00:03:00,True,False,False,False
2020-02-19,01:00:00,True,False,False,False
2020-02-19,01:02:00,True,False,False,False
2020-02-19,01:03:00,True,False,False,False
2020-02-19,01:30:00,True,False,False,False
2020-02-19,01:32:00,True,False,False,False
2020-02-19,01:33:00,True,False,False,False
2020-02-19,02:03:00,True,False,False,False
2020-02-19,02:30:00,True,False,False,False
2020-02-19,02:32:00,True,False,False,False
2020-02-19,02:33:00,True,False,False,False
2020-02-19,03:00:00,True,False,False,False
2020-02-19,03:02:00,True,False,False,False
2020-02-19,03:03:00,True,False,False,False
2020-02-19,03:32:00,True,False,False,False
2020-02-19,03:33:00,True,False,False,False
2020-02-19,04:00:00,True,False,False,False
2020-02-19,04:02:00,True,False,False,False
2020-02-19,04:03:00,True,False,False,False
2020-02-19,04:32:00,True,False,False,False
2020-02-19,04:33:00,True,False,False,False
2020-02-19,05:02:00,True,False,False,False
2020-02-19,05:03:00,True,False,False,False
2020-02-19,05:32:00,True,False,False,False
2020-02-19,05:33:00,True,False,False,False
2020-02-19,06:00:00,True,False,False,False
2020-02-19,06:02:00,True,False,False,False
2020-02-19,06:03:00,True,False,False,False
2020-02-19,06:32:00,True,False,False,False
2020-02-19,06:33:00,True,False,False,False
2020-02-19,07:02:00,True,False,False,False
2020-02-19,07:03:00,True,False,False,False
2020-02-19,07:32:00,True,False,False,False
2020-02-19,07:33:00,True,False,False,False
2020-02-19,08:00:00,True,False,False,False
2020-02-19,08:02:00,True,False,False,False
2020-02-19,08:03:00,True,False,False,False
2020-02-19,08:32:00,True,False,False,False
2020-02-19,08:33:00,True,False,False,False
2020-02-19,09:02:00,True,False,False,False
2020-02-19,09:03:00,True,False,False,False
2020-02-19,09:32:00,True,False,False,False
2020-02-19,09:33:00,True,False,False,False
2020-02-19,10:02:00,True,False,False,False
2020-02-19,10:03:00,True,False,False,False
2020-02-19,11:00:00,True,False,False,False
2020-02-19,11:02:00,True,False,False,False
2020-02-19,11:03:00,True,False,False,False
2020-02-19,11:32:00,True,False,False,False
2020-02-19,11:33:00,True,False,False,False
2020-02-19,13:32:00,True,False,False,False
2020-02-19,13:34:00,True,False,False,False
2020-02-19,14:02:00,True,False,False,False
2020-02-19,14:03:00,True,False,False,False
2020-02-19,14:32:00,True,False,False,False
2020-02-19,14:33:00,True,False,False,False
2020-02-19,15:02:00,True,False,False,False
2020-02-19,16:02:00,True,False,False,False
2020-02-19,16:03:00,True,False,False,False
2020-02-19,16:32:00,True,False,False,False
2020-02-19,16:33:00,True,False,False,False
2020-02-19,17:32:00,True,False,False,False
2020-02-19,17:33:00,True,False,False,False
2020-02-19,18:02:00,True,False,False,False
2020-02-19,18:03:00,True,False,False,False
2020-02-19,18:30:00,True,False,False,False
2020-02-19,18:32:00,True,False,False,False
2020-02-19,18:33:00,True,False,False,False
2020-02-19,22:02:00,True,False,False,False
2020-02-19,22:03:00,True,False,False,False
2020-02-19,22:30:00,True,False,False,False
2020-02-19,22:32:00,True,False,False,False
2020-02-19,22:33:00,True,False,False,False
2020-02-19,23:32:00,True,False,False,False
2020-02-19,23:33:00,True,False,False,False
2020-02-20,01:00:00,True,False,False,False
2020-02-20,01:02:00,True,False,False,False
2020-02-20,01:03:00,True,False,False,False
2020-02-20,03:30:00,True,False,False,False
2020-02-20,03:32:00,True,False,False,False
2020-02-20,04:02:00,True,False,False,False
2020-02-20,04:03:00,True,False,False,False
2020-02-20,04:32:00,True,False,False,False
2020-02-20,05:00:00,True,False,False,False
2020-02-20,05:02:00,True,False,False,False
2020-02-20,05:03:00,True,False,False,False
2020-02-20,05:30:00,True,False,False,False
2020-02-20,05:32:00,True,False,False,False
2020-02-20,05:33:00,True,False,False,False
2020-02-20,06:02:00,True,False,False,False
2020-02-20,06:03:00,True,False,False,False
2020-02-20,06:30:00,True,False,False,False
2020-02-20,06:32:00,True,False,False,False
2020-02-20,07:02:00,True,False,False,False
2020-02-20,07:03:00,True,False,False,False
2020-02-20,07:32:00,True,False,False,False
2020-02-20,07:33:00,True,False,False,False
2020-02-20,08:00:00,True,False,False,False
2020-02-20,08:02:00,True,False,False,False
2020-02-20,08:03:00,True,False,False,False
2020-02-20,08:30:00,True,False,False,False
2020-02-20,08:32:00,True,False,False,False
2020-02-20,08:33:00,True,False,False,False
2020-02-20,09:02:00,True,False,False,False
2020-02-20,09:03:00,True,False,False,False
2020-02-20,09:30:00,False,False,False,True
2020-02-20,09:32:00,False,False,False,True
2020-02-20,09:33:00,False,False,False,True
2020-02-20,10:02:00,False,False,False,True
2020-02-20,10:03:00,False,False,False,True
2020-02-20,10:32:00,False,False,False,True
2020-02-20,10:33:00,False,False,False,True
2020-02-20,11:00:00,False,False,False,True
2020-02-20,11:02:00,False,False,False,True
2020-02-20,12:00:00,False,False,False,True
2020-02-20,12:02:00,False,False,False,True
2020-02-20,12:32:00,False,False,False,True
2020-02-20,13:02:00,True,False,False,False
2020-02-20,13:32:00,False,False,False,True
2020-02-20,14:30:00,True,False,False,False
2020-02-20,14:32:00,True,False,False,False
2020-02-20,14:33:00,True,False,False,False
2020-02-20,15:02:00,False,False,False,True
2020-02-20,16:00:00,False,False,False,True
2020-02-20,16:02:00,False,False,False,True
2020-02-20,16:32:00,False,False,False,True
2020-02-20,16:33:00,False,False,False,True
2020-02-20,17:02:00,False,False,False,True
2020-02-20,17:03:00,False,False,False,True
2020-02-20,17:30:00,True,False,False,False
2020-02-20,17:32:00,True,False,False,False
2020-02-20,17:33:00,True,False,False,False
2020-02-20,18:02:00,False,False,False,True
2020-02-20,18:03:00,False,False,False,True
2020-02-20,18:32:00,False,False,False,True
2020-02-20,18:33:00,False,False,False,True
2020-02-20,20:02:00,True,False,False,False
2020-02-20,20:03:00,True,False,False,False
2020-02-20,20:32:00,True,False,False,False
2020-02-20,20:33:00,True,False,False,False
2020-02-20,21:02:00,True,False,False,False
2020-02-20,21:03:00,True,False,False,False
2020-02-20,21:32:00,True,False,False,False
2020-02-20,21:33:00,True,False,False,False
2020-02-20,22:00:00,True,False,False,False
2020-02-20,22:02:00,True,False,False,False
2020-02-20,22:03:00,True,False,False,False
2020-02-20,22:32:00,True,False,False,False
2020-02-20,22:33:00,True,False,False,False
2020-02-20,23:02:00,True,False,False,False
2020-02-20,23:03:00,True,False,False,False
2020-02-20,23:32:00,True,False,False,False
2020-02-20,23:33:00,True,False,False,False
2020-02-21,00:02:00,True,False,False,False
2020-02-21,00:03:00,True,False,False,False
2020-02-21,00:30:00,True,False,False,False
2020-02-21,00:32:00,True,False,False,False
2020-02-21,00:33:00,True,False,False,False
2020-02-21,01:02:00,True,False,False,False
2020-02-21,01:03:00,True,False,False,False
2020-02-21,01:30:00,True,False,False,False
2020-02-21,01:32:00,True,False,False,False
2020-02-21,01:33:00,True,False,False,False
2020-02-21,02:00:00,True,False,False,False
2020-02-21,02:02:00,True,False,False,False
2020-02-21,02:03:00,True,False,False,False
2020-02-21,02:32:00,True,False,False,False
2020-02-21,02:33:00,True,False,False,False
2020-02-21,03:02:00,True,False,False,False
2020-02-21,03:03:00,True,False,False,False
2020-02-21,03:32:00,True,False,False,False
2020-02-21,03:33:00,True,False,False,False
2020-02-21,04:02:00,True,False,False,False
2020-02-21,04:03:00,True,False,False,False
2020-02-21,04:32:00,True,False,False,False
2020-02-21,04:33:00,True,False,False,False
2020-02-21,05:02:00,True,False,False,False
2020-02-21,05:03:00,True,False,False,False
2020-02-21,05:32:00,True,False,False,False
2020-02-21,05:33:00,True,False,False,False
2020-02-21,06:00:00,True,False,False,False
2020-02-21,06:02:00,True,False,False,False
2020-02-21,06:03:00,True,False,False,False
2020-02-21,06:32:00,True,False,False,False
2020-02-21,07:02:00,True,False,False,False
2020-02-21,07:30:00,True,False,False,False
2020-02-21,08:02:00,True,False,False,False
2020-02-21,08:32:00,True,False,False,False
2020-02-21,08:33:00,True,False,False,False
2020-02-21,09:02:00,True,False,False,False
2020-02-21,11:02:00,True,False,False,False
2020-02-21,11:03:00,True,False,False,False
2020-02-21,12:32:00,False,False,False,True
2020-02-21,13:00:00,False,False,False,True
2020-02-21,13:32:00,False,False,False,True
2020-02-21,14:02:00,False,False,False,True
2020-02-21,15:02:00,False,False,False,True
2020-02-21,15:03:00,False,False,False,True
2020-02-21,15:30:00,False,False,False,True
2020-02-21,15:32:00,False,False,False,True
2020-02-21,15:33:00,False,False,False,True
2020-02-21,16:02:00,False,False,False,True
2020-02-21,16:03:00,False,False,False,True
2020-02-21,16:32:00,True,False,False,False
2020-02-21,16:33:00,True,False,False,False
2020-02-21,17:02:00,True,False,False,False
2020-02-21,17:03:00,True,False,False,False
2020-02-21,17:32:00,True,False,False,False
2020-02-21,17:33:00,True,False,False,False
2020-02-21,18:02:00,True,False,False,False
2020-02-21,18:03:00,True,False,False,False
2020-02-21,18:32:00,True,False,False,False
2020-02-21,18:33:00,True,False,False,False
2020-02-21,19:00:00,True,False,False,False
2020-02-21,19:02:00,True,False,False,False
2020-02-21,19:03:00,True,False,False,False
2020-02-21,19:32:00,True,False,False,False
2020-02-21,19:33:00,True,False,False,False
2020-02-21,20:02:00,True,False,False,False
2020-02-21,20:03:00,True,False,False,False
2020-02-21,20:32:00,True,False,False,False
2020-02-21,20:33:00,True,False,False,False
2020-02-21,21:02:00,True,False,False,False
2020-02-21,21:03:00,True,False,False,False
2020-02-21,21:32:00,True,False,False,False
2020-02-21,21:33:00,True,False,False,False
2020-02-21,22:00:00,True,False,False,False
2020-02-21,22:02:00,True,False,False,False
2020-02-21,22:03:00,True,False,False,False
2020-02-21,22:30:00,True,False,False,False
2020-02-21,22:32:00,True,False,False,False
2020-02-21,22:33:00,True,False,False,False
2020-02-21,23:02:00,True,False,False,False
2020-02-21,23:03:00,True,False,False,False
2020-02-21,23:32:00,True,False,False,False
2020-02-21,23:33:00,True,False,False,False
2020-02-22,00:02:00,True,False,False,False
2020-02-22,00:03:00,True,False,False,False
2020-02-22,00:32:00,False,False,False,True
2020-02-22,00:33:00,True,False,False,False
2020-02-22,01:02:00,True,False,False,False
2020-02-22,01:03:00,True,False,False,False
2020-02-22,01:32:00,True,False,False,False
2020-02-22,01:33:00,True,False,False,False
2020-02-22,02:00:00,True,False,False,False
2020-02-22,02:02:00,True,False,False,False
2020-02-22,02:03:00,True,False,False,False
2020-02-22,02:32:00,True,False,False,False
2020-02-22,03:02:00,True,False,False,False
2020-02-22,03:32:00,True,False,False,False
2020-02-22,04:02:00,True,False,False,False
2020-02-22,04:03:00,True,False,False,False
2020-02-22,04:32:00,True,False,False,False
2020-02-22,04:33:00,True,False,False,False
2020-02-22,05:02:00,True,False,False,False
2020-02-22,05:30:00,True,False,False,False
2020-02-22,06:00:00,True,False,False,False
2020-02-22,06:32:00,True,False,False,False
2020-02-22,06:33:00,True,False,False,False
2020-02-22,07:00:00,True,False,False,False
2020-02-22,07:02:00,True,False,False,False
2020-02-22,07:03:00,True,False,False,False
2020-02-22,07:32:00,True,False,False,False
2020-02-22,07:33:00,True,False,False,False
2020-02-22,08:00:00,True,False,False,False
2020-02-22,08:02:00,True,False,False,False
2020-02-22,08:03:00,True,False,False,False
2020-02-22,08:30:00,True,False,False,False
2020-02-22,08:32:00,True,False,False,False
2020-02-22,08:33:00,True,False,False,False
2020-02-22,09:02:00,True,False,False,False
2020-02-22,09:04:00,True,False,False,False
2020-02-22,09:30:00,False,False,False,True
2020-02-22,09:32:00,False,False,False,True
2020-02-22,09:33:00,False,False,False,True
2020-02-22,10:02:00,False,False,False,True
2020-02-22,10:03:00,False,False,False,True
2020-02-22,10:32:00,False,False,False,True
2020-02-22,10:33:00,False,False,False,True
2020-02-22,11:00:00,False,False,False,True
2020-02-22,11:02:00,False,False,False,True
2020-02-22,11:03:00,False,False,False,True
2020-02-22,11:32:00,False,False,False,True
2020-02-22,11:33:00,False,False,False,True
2020-02-22,12:02:00,False,False,False,True
2020-02-22,12:30:00,False,False,False,True
2020-02-22,13:02:00,False,False,False,True
2020-02-22,14:02:00,False,False,False,True
2020-02-22,14:32:00,False,False,False,True
2020-02-22,14:33:00,False,False,False,True
2020-02-22,15:00:00,False,False,False,True
2020-02-22,15:02:00,False,False,False,True
2020-02-22,15:03:00,False,False,False,True
2020-02-22,15:30:00,False,False,False,True
2020-02-22,15:32:00,False,False,False,True
2020-02-22,15:33:00,False,False,False,True
2020-02-22,16:02:00,False,False,False,True
2020-02-22,16:03:00,False,False,False,True
2020-02-22,16:32:00,False,False,False,True
2020-02-22,16:33:00,False,False,False,True
2020-02-22,17:00:00,False,False,False,True
2020-02-22,17:02:00,False,False,False,True
2020-02-22,17:32:00,False,False,False,True
2020-02-22,17:33:00,True,False,False,False
2020-02-22,18:00:00,False,False,False,True
2020-02-22,18:02:00,False,False,False,True
2020-02-22,18:03:00,False,False,False,True
2020-02-22,18:32:00,False,False,False,True
2020-02-22,18:33:00,False,False,False,True
2020-02-22,19:02:00,True,False,False,False
2020-02-22,19:03:00,True,False,False,False
2020-02-22,19:32:00,True,False,False,False
